StudentID,OldStudentID,CorrespondenceLanguageCode,CounselorNumber,StudentPersonalEmailAddress,SchoolCode,StudentNumber,StateStudentID,LastName,FirstName,MiddleName,Gender,Grade,GradeLevelShortDescription,GradeLevelLongDescription,Birthdate,ParentGuardianName,HomePhone,StudentMobilePhone,MailingAddress,MailingAddressCity,MailingAddressState,MailingAddressZipCode,ResidenceAddress,ResidenceAddressCity,ResidenceAddressState,ResidenceAddressZipCode,AddressVerified,EthnicityCode,RaceCode1,SchoolEnterDate,SchoolLeaveDate,DistrictEnterDate,AttendanceProgramCodePrimary,LockerNumber,LowSchedulingPeriod,HighSchedulingPeriod,FamilyKey,LanguageFluencyCode,HomeLanguageCode,ParentEdLevelCode,ParentEmailAddress,StudentEmailAddress,NetworkLoginID,EarlyWarningPoints,HomeRoomTeacherNumber,NotificationPreferenceCode,NextSchoolCode,NextGrade,NextGradeLevelShortDescription,NextGradeLevelLongDescription
99402094,0,00,994708,,994,2094,9940002094,Ramirez,Iesha,L,F,12,12,Twelfth Grade,2005-05-12T00:00:00,M/M R Ramirez,7775556190,,331 N Wilson,Eagle Rock,CA,99999,331 N Wilson,Eagle Rock,CA,99999,False,Y,,2016-09-01T00:00:00,,2010-05-12T00:00:00,,,0,9,1015,E,00,12,,Iesha.Ramirez@example.com,,29.0,0,,0,13,13,Reserved for Graduating Seniors
99402095,0,01,994623,,994,2095,9940002095,Ramirez,Jason,C,M,9,9,Ninth Grade,2008-01-13T00:00:00,M/M R Ramirez,7775551463,,111 N Romnee Ave,Eagle Rock,CA,99999,111 N Romnee Ave,Eagle Rock,CA,99999,False,Y,,2019-08-15T00:00:00,,2009-01-13T00:00:00,,,0,9,278,I,01,11,,Jason.Ramirez@example.com,,0.0,0,,0,10,10,Tenth Grade
99402096,0,01,994623,,994,2096,9940002096,Ramirez,Jennifer,,F,9,9,Ninth Grade,2007-10-04T00:00:00,M/M R Ramirez,7775550750,,11559 E Palomino Dr,Eagle Rock,CA,99999,11559 E Palomino Dr,Eagle Rock,CA,99999,False,Y,,2014-03-07T00:00:00,,2013-08-15T00:00:00,,,0,9,140,I,01,12,,Jennifer.Ramirez@example.com,,18.0,0,,0,10,10,Tenth Grade
99402097,0,01,994623,,994,2097,9940002097,Ramirez,Jonathan,Angelo,M,9,9,Ninth Grade,2008-01-10T00:00:00,M/M R Ramirez,7775552687,,1170 E Lyons,Eagle Rock,CA,99999,1170 E Lyons,Eagle Rock,CA,99999,False,Y,,2013-09-07T00:00:00,,2013-09-07T00:00:00,,,0,9,462,R,01,11,,Jonathan.Ramirez@example.com,,12.0,0,,0,10,10,Tenth Grade
99402098,0,01,994708,,994,2098,9940002098,Ramirez,Shiree,,F,12,12,Twelfth Grade,2005-01-01T00:00:00,M/M R Ramirez,7775550750,,11559 E Palomino Dr,Eagle Rock,CA,99999,11559 E Palomino Dr,Eagle Rock,CA,99999,False,Y,,2016-09-01T00:00:00,,2010-01-01T00:00:00,,,0,9,140,L,01,12,,Shiree.Ramirez@example.com,,27.0,0,,0,13,13,Reserved for Graduating Seniors
99402099,0,00,994623,,994,2099,9940002099,Ramirez,Stella Marie,R,F,9,9,Ninth Grade,2008-07-02T00:00:00,M/M R Ramirez,7775550180,,1104 Alvarado Ave #P,Eagle Rock,CA,99999,1104 Alvarado Ave #P,Eagle Rock,CA,99999,False,Y,,2019-08-31T00:00:00,,2013-09-01T00:00:00,,,0,9,38,E,00,13,,Stella Marie.Ramirez@example.com,,3.0,0,,0,10,10,Tenth Grade
99402100,0,01,994708,,994,2100,9940002100,Ramirez,Stephen,,M,12,12,Twelfth Grade,2005-04-10T00:00:00,M/M R Ramirez,7775555991,,553 Rancho Lindo Dr,Eagle Rock,CA,99999,553 Rancho Lindo Dr,Eagle Rock,CA,99999,False,Y,,2016-09-01T00:00:00,,2010-04-10T00:00:00,,,0,9,986,I,01,12,,Stephen.Ramirez@example.com,,8.0,0,,0,13,13,Reserved for Graduating Seniors
99402101,0,00,994723,,994,2101,9940002101,Ramirez,Vincent,R,M,10,10,Tenth Grade,2007-07-01T00:00:00,M/M R Ramirez,7775552907,,PO Box 665,Eagle Rock,CA,99999,PO Box 665,Eagle Rock,CA,99999,False,Y,,2018-09-08T00:00:00,2022-09-02T00:00:00,2012-07-01T00:00:00,,,0,9,503,E,00,11,,Vincent.Ramirez@example.com,,0.0,0,,0,11,11,Eleventh Grade
99402102,0,00,994723,,994,2102,9940002102,Ramos,Kim,Joelle,F,10,10,Tenth Grade,2007-01-01T00:00:00,M/M R Ramos,7775555733,,1158 N Roberts,Eagle Rock,CA,99999,1158 N Roberts,Eagle Rock,CA,99999,False,Y,,2015-05-12T00:00:00,,2012-08-09T00:00:00,,,0,9,945,E,00,11,,Kim.Ramos@example.com,,5.0,0,,0,11,11,Eleventh Grade
99402103,0,00,0,,994,2103,9940002103,Ramos,Riley,Michael,M,8,8,Eighth Grade,2010-03-18T00:00:00,M/M R Ramos,7775557488,,1156 E Plymouth St,Eagle Rock,CA,99999,1156 E Plymouth St,Eagle Rock,CA,99999,False,Y,700,2023-08-03T00:00:00,,2014-09-03T00:00:00,,,0,9,0,E,00,10,,Riley.Ramos@example.com,,0.0,0,,999,9,9,Ninth Grade
99402104,0,00,994723,,994,2104,9940002104,Ramos,Roland,Michael,M,10,10,Tenth Grade,2007-05-30T00:00:00,M/M R Ramos,7775552336,,111 W Payson St,Eagle Rock,CA,99999,111 W Payson St,Eagle Rock,CA,99999,False,N,400,2015-05-12T00:00:00,,2012-08-09T00:00:00,,,0,9,413,E,00,11,,Roland.Ramos@example.com,,20.0,0,,0,11,11,Eleventh Grade
99402105,0,00,994716,,994,2105,9940002105,Ramsey,Lora,A,F,11,11,Eleventh Grade,2005-10-19T00:00:00,M/M R Ramsey,7775552409,,1180 Clinton Pl,Eagle Rock,CA,99999,1180 Clinton Pl,Eagle Rock,CA,99999,False,N,700,2014-05-30T00:00:00,,2011-08-08T00:00:00,,,0,9,425,E,00,11,,Lora.Ramsey@example.com,,17.0,0,,0,12,12,Twelfth Grade
99402106,0,00,994716,,994,2106,9940002106,Rangel,Sunny,,M,11,11,Eleventh Grade,2005-11-14T00:00:00,M/M R Rangel,7775553160,,224 Dunfield Ave,Eagle Rock,CA,99999,224 Dunfield Ave,Eagle Rock,CA,99999,False,N,700,2014-05-30T00:00:00,,2006-11-14T00:00:00,,,0,9,541,E,00,11,,Sunny.Rangel@example.com,,0.0,0,,0,12,12,Twelfth Grade
99402107,0,35,994716,,994,2107,9940002107,Rangoonwala,Bentson,,M,11,11,Eleventh Grade,2006-04-30T00:00:00,M/M R Rangoonwala,7775554654,,226 Eucla Ave.,Eagle Rock,CA,99999,226 Eucla Ave.,Eagle Rock,CA,99999,False,N,299,2014-05-30T00:00:00,2023-04-07T00:00:00,2011-04-30T00:00:00,,,1,9,771,L,35,13,,Bentson.Rangoonwala@example.com,,0.0,0,,0,12,12,Twelfth Grade
99402108,0,00,0,,994,2108,9940002108,Rankins,Arianna,,F,8,8,Eighth Grade,2010-07-02T00:00:00,M/M R Rankins,7775552207,,1108 York Ave,Eagle Rock,CA,99999,1108 York Ave,Eagle Rock,CA,99999,False,N,600,2023-08-03T00:00:00,,2013-09-04T00:00:00,,,0,9,0,E,00,11,,Arianna.Rankins@example.com,,0.0,0,,999,9,9,Ninth Grade
99402109,0,00,994716,,994,2109,9940002109,Raspe,Michael,A,M,11,11,Eleventh Grade,2006-08-05T00:00:00,M/M R Raspe,7775557662,,2269 E Ballinger St,Eagle Rock,CA,99999,2269 E Ballinger St,Eagle Rock,CA,99999,False,Y,,2014-05-30T00:00:00,2022-12-02T00:00:00,2011-08-05T00:00:00,,,0,9,1224,E,00,11,,Michael.Raspe@example.com,,0.0,0,,0,12,12,Twelfth Grade
99402110,0,00,994708,,994,2110,9940002110,Reagin,Samuel,B,M,12,12,Twelfth Grade,2005-01-02T00:00:00,M/M R Reagin,7775554625,,888 N  Dunfield Ave,Eagle Rock,CA,99999,888 N  Dunfield Ave,Eagle Rock,CA,99999,False,N,700,2016-09-01T00:00:00,,2010-01-02T00:00:00,,,1,9,768,E,00,11,,Samuel.Reagin@example.com,,3.0,0,,0,13,13,Reserved for Graduating Seniors
99402111,0,00,0,,994,2111,9940002111,Realy,Laura,Morgan,F,8,8,Eighth Grade,2010-10-31T00:00:00,M/M R Realyvasquez,7775554166,,336 Temmera Ln,Eagle Rock,CA,99999,336 Temmera Ln,Eagle Rock,CA,99999,False,N,700,2023-08-03T00:00:00,,2015-10-13T00:00:00,,,0,9,0,E,00,11,,Laura.Realy@example.com,,0.0,0,,999,9,9,Ninth Grade
99402112,0,00,0,,994,2112,9940002112,Rebino,John,,M,8,8,Eighth Grade,2010-07-02T00:00:00,M/M R Rebino,7775558691,,1152 S Burnaby Dr,Eagle Rock,CA,99999,1152 S Burnaby Dr,Eagle Rock,CA,99999,False,N,299,2023-08-03T00:00:00,,2022-08-26T00:00:00,,,0,9,8705,E,00,12,,John.Rebino@example.com,,0.0,0,,999,9,9,Ninth Grade
99402113,0,00,994723,,994,2113,9940002113,Record,Christian,Gregory,M,11,11,Eleventh Grade,2006-07-07T00:00:00,M/M R Record,7775558429,,1157 E Wingate St,Eagle Rock,CA,99999,1157 E Wingate St,Eagle Rock,CA,99999,False,Y,600,2019-09-02T00:00:00,,2011-09-02T00:00:00,,,0,9,694,E,00,12,,Christian.Record@example.com,,37.0,0,,0,12,12,Twelfth Grade
99402114,0,00,994623,,994,2114,9940002114,Redmon,Ian,Paul,M,9,9,Ninth Grade,2007-11-04T00:00:00,M/M R Redmon,7775550118,,1131 Bruning,Eagle Rock,CA,99999,1131 Bruning,Eagle Rock,CA,99999,False,N,700,2014-08-31T00:00:00,,2013-08-15T00:00:00,,,0,9,23,E,00,12,,Ian.Redmon@example.com,,8.0,0,,0,10,10,Tenth Grade
99402115,0,00,994929,,994,2115,9940002115,Reed,Brandon,,M,12,12,Twelfth Grade,2005-05-14T00:00:00,M/M R Reed,7775558317,,1130 E Covina Blvd,Eagle Rock,CA,99999,1130 E Covina Blvd,Eagle Rock,CA,99999,False,N,600,2021-01-29T00:00:00,,2010-05-14T00:00:00,,,0,9,2462,E,00,15,,Brandon.Reed@example.com,,27.0,0,,0,13,13,Reserved for Graduating Seniors
99402116,0,00,0,,994,2116,9940002116,Reed,Guillermo,G,M,8,8,Eighth Grade,2009-04-30T00:00:00,M/M G Reed,9995439254,,15661 Williams St #44,Eagle Rock,CA,99999,15661 Williams St #44,Eagle Rock,CA,99999,False,N,600,2023-08-03T00:00:00,,,,,0,9,0,E,,,,Guillermo.Reed@example.com,,0.0,0,,999,9,9,Ninth Grade
99402117,0,00,994708,,994,2117,9940002117,Reeder,Arely,,F,12,12,Twelfth Grade,2005-07-21T00:00:00,M/M R Reeder,7775555385,,PO Box 6698,Eagle Rock,CA,99999,4536 Stagecoach Road,Eagle Rock,CA,99999,False,Y,,2016-09-01T00:00:00,,2010-07-21T00:00:00,,,0,9,894,E,00,12,,Arely.Reeder@example.com,,0.0,0,,0,13,13,Reserved for Graduating Seniors
99402118,0,00,994723,,994,2118,9940002118,Reich,Lisa,,F,10,10,Tenth Grade,2006-11-25T00:00:00,M/M R Reich,7775554310,,2201 Scarborough,Eagle Rock,CA,99999,2201 Scarborough,Eagle Rock,CA,99999,False,N,700,2015-05-12T00:00:00,,2012-08-09T00:00:00,,,0,9,720,E,00,10,,Lisa.Reich@example.com,,0.0,0,,0,11,11,Eleventh Grade
99402119,0,00,994623,,994,2119,9940002119,Reid,Sami,Stanley,M,9,9,Ninth Grade,2007-10-23T00:00:00,M/M R Reid,7775552401,,661 Claraday St #4,Eagle Rock,CA,99999,661 Claraday St #4,Eagle Rock,CA,99999,False,N,700,2019-08-23T00:00:00,2023-01-27T00:00:00,2013-10-23T00:00:00,,,0,9,424,E,00,13,,Sami.Reid@example.com,,0.0,0,,0,10,10,Tenth Grade
99402120,0,00,994708,,994,2120,9940002120,Reigner,Anisa,,F,12,12,Twelfth Grade,2005-03-09T00:00:00,M/M R Reigner,7775550776,,664 Lee Place,Eagle Rock,CA,99999,664 Lee Place,Eagle Rock,CA,99999,False,N,700,2016-09-01T00:00:00,2023-01-13T00:00:00,2010-03-09T00:00:00,,,0,9,144,E,00,10,,Anisa.Reigner@example.com,,0.0,0,,0,13,13,Reserved for Graduating Seniors
99402121,0,00,994716,,994,2121,9940002121,Reinhold,Gabriel,Brian,M,11,11,Eleventh Grade,2006-05-11T00:00:00,M/M R Reinhold,7775551378,,11834 Squire,Eagle Rock,CA,99999,11834 Squire,Eagle Rock,CA,99999,False,N,700,2014-05-30T00:00:00,,2011-08-08T00:00:00,,,0,9,267,E,00,11,,Gabriel.Reinhold@example.com,,14.0,0,,0,12,12,Twelfth Grade
99402122,0,00,0,,994,2122,9940002122,Reliford,Douglas,D,M,8,8,Eighth Grade,2008-12-02T00:00:00,M/M D Reliford,9998389082,,670 Main #C,Eagle Rock,CA,99999,670 Main #C,Eagle Rock,CA,99999,False,N,600,2023-08-03T00:00:00,,,,,0,9,0,E,,,,Douglas.Reliford@example.com,,0.0,0,,999,9,9,Ninth Grade
99402123,0,01,994623,,994,2123,9940002123,Reomales,Guillermo,,M,9,9,Ninth Grade,2008-08-09T00:00:00,M/M R Reomales,7775553229,,224 N Glenellen,Eagle Rock,CA,99999,224 N Glenellen,Eagle Rock,CA,99999,False,N,400,2013-09-07T00:00:00,,2013-08-15T00:00:00,,,0,9,555,I,01,11,,Guillermo.Reomales@example.com,,20.0,0,,0,10,10,Tenth Grade
99402124,0,00,994708,,994,2124,9940002124,Resendez,Megan,,F,12,12,Twelfth Grade,2004-08-24T00:00:00,M/M R Resendez,7775552391,,115 N Soldano Ave,Eagle Rock,CA,99999,115 N Soldano Ave,Eagle Rock,CA,99999,False,Y,,2016-06-11T00:00:00,,2010-08-24T00:00:00,,,1,9,421,E,00,11,,Megan.Resendez@example.com,,3.0,0,,0,13,13,Reserved for Graduating Seniors
99402125,0,00,994716,,994,2125,9940002125,Reveles,Kristopher,David,M,11,11,Eleventh Grade,2006-07-09T00:00:00,M/M R Reveles,7775559857,,5515 N Dunfield,Eagle Rock,CA,99999,5515 N Dunfield,Eagle Rock,CA,99999,False,Y,,2014-05-30T00:00:00,,2011-08-08T00:00:00,,,0,9,1553,E,00,12,,Kristopher.Reveles@example.com,,18.0,0,,0,12,12,Twelfth Grade
99402126,0,00,994716,,994,2126,9940002126,Reyes,Alicia,Monique,F,11,11,Eleventh Grade,2006-07-25T00:00:00,M/M R Reyes,7775550097,,22329 E Shatara St,Eagle Rock,CA,99999,22329 E Shatara St,Eagle Rock,CA,99999,False,Y,,2014-05-30T00:00:00,,2011-08-08T00:00:00,,,0,9,22,E,00,13,,Alicia.Reyes@example.com,,7.0,0,,0,12,12,Twelfth Grade
99402127,0,00,994723,,994,2127,9940002127,Reyes,Andrew,Joey,M,11,11,Eleventh Grade,2005-09-17T00:00:00,M/M R Reyes,7775552926,,1148 E Colver Pl,Eagle Rock,CA,99999,1148 E Colver Pl,Eagle Rock,CA,99999,False,Y,100,2021-04-23T00:00:00,,2011-04-23T00:00:00,H,,0,9,1927,E,00,15,,Andrew.Reyes@example.com,,30.0,0,,0,12,12,Twelfth Grade
99402128,0,00,994723,,994,2128,9940002128,Reyes,Ganesh,Alexander,M,11,11,Eleventh Grade,2006-11-11T00:00:00,M/M R Reyes,7775554587,,1176 E Cienega Ave Apt 201,Eagle Rock,CA,99999,1176 E Cienega Ave Apt 201,Eagle Rock,CA,99999,False,Y,100,2019-09-04T00:00:00,,2011-09-04T00:00:00,S,,0,9,4214,E,00,11,,Ganesh.Reyes@example.com,,0.0,0,,0,12,12,Twelfth Grade
99402129,0,00,994716,,994,2129,9940002129,Reyes,Heaven,N,F,11,11,Eleventh Grade,2006-03-26T00:00:00,M/M R Reyes,7775551859,,1139 Brookport,Eagle Rock,CA,99999,1139 Brookport,Eagle Rock,CA,99999,False,Y,,2014-05-30T00:00:00,,2011-08-08T00:00:00,,,0,9,323,E,00,13,,Heaven.Reyes@example.com,,17.0,0,,0,12,12,Twelfth Grade
99402130,0,00,994623,,994,2130,9940002130,Reyes,Kristine,Marie,F,9,9,Ninth Grade,2008-01-31T00:00:00,M/M R Reyes,7775559105,,22329 E Shatara St,Eagle Rock,CA,99999,22329 E Shatara St,Eagle Rock,CA,99999,False,Y,,2012-08-25T00:00:00,,2013-08-15T00:00:00,,,0,9,1422,E,00,13,,Kristine.Reyes@example.com,,14.0,0,,0,10,10,Tenth Grade
99402131,0,00,0,,994,2131,9940002131,Reyes,Mynor,M,M,8,8,Eighth Grade,2009-07-17T00:00:00,M/M M Reyes,9997315858,,13224 Newport #B15,Eagle Rock,CA,99999,13224 Newport #B15,Eagle Rock,CA,99999,False,Y,,2023-08-03T00:00:00,,,,,0,9,0,E,,,,Mynor.Reyes@example.com,,0.0,0,,999,9,9,Ninth Grade
99402132,0,00,994708,,994,2132,9940002132,Reynolds,Isaac,,M,12,12,Twelfth Grade,2005-07-07T00:00:00,M/M R Reynolds,7775559965,,887 Ardmore Ct.,Eagle Rock,CA,99999,887 Ardmore Ct.,Eagle Rock,CA,99999,False,N,700,2020-01-28T00:00:00,,2010-07-07T00:00:00,,,0,9,1570,E,00,10,,Isaac.Reynolds@example.com,,18.0,0,,0,13,13,Reserved for Graduating Seniors
99402133,0,00,0,,994,2133,9940002133,Reynolds,Samantha,S,F,8,8,Eighth Grade,2008-11-10T00:00:00,M/M S Reynolds,9997314606,,1641 Bullard Lane,Eagle Rock,CA,99999,1641 Bullard Lane,Eagle Rock,CA,99999,False,N,700,2023-08-03T00:00:00,,,,,0,9,0,E,,,,Samantha.Reynolds@example.com,,0.0,0,,999,9,9,Ninth Grade
99402134,0,00,994623,,994,2134,9940002134,Reynosa,Marian,Frankie,F,10,10,Tenth Grade,2006-07-24T00:00:00,M/M R Reynosa,7775552952,,1141 E Wanamaker Dr Apt C,Eagle Rock,CA,99999,1141 E Wanamaker Dr Apt C,Eagle Rock,CA,99999,False,Y,100,2021-02-19T00:00:00,,2012-02-19T00:00:00,,,0,9,8516,E,00,14,,Marian.Reynosa@example.com,,9.0,0,,0,11,11,Eleventh Grade
99402135,0,00,994929,,994,2135,9940002135,Reynoso,Brandon,Daniel,M,12,12,Twelfth Grade,2005-03-10T00:00:00,M/M R Reynoso,9998324463,,1109 Heritage Way,Eagle Rock,CA,99999,1109 Heritage Way,Eagle Rock,CA,99999,False,Y,700,2019-02-12T00:00:00,,2010-03-10T00:00:00,,,0,9,3522,E,00,12,,Brandon.Reynoso@example.com,,28.0,0,,0,13,13,Reserved for Graduating Seniors
99402136,0,00,994623,,994,2136,9940002136,Rhea,Julie,M,F,9,9,Ninth Grade,2008-04-13T00:00:00,M/M R Rhea,7775555314,,779 Stella Ave,Eagle Rock,CA,99999,779 Stella Ave,Eagle Rock,CA,99999,False,N,600,2014-08-31T00:00:00,,2013-08-15T00:00:00,,,0,9,880,E,00,13,,Julie.Rhea@example.com,,6.0,0,,0,10,10,Tenth Grade
99402137,0,00,994623,,994,2137,9940002137,Ribertelli,Steven,J,M,9,9,Ninth Grade,2008-05-12T00:00:00,M/M R Ribertelli,7775552717,,889 N Gadsden Ave,Eagle Rock,CA,99999,889 N Gadsden Ave,Eagle Rock,CA,99999,False,N,700,2010-09-02T00:00:00,,,,,0,9,468,E,00,10,,Steven.Ribertelli@example.com,,19.0,0,,0,10,10,Tenth Grade
99402138,0,00,994723,,994,2138,9940002138,Richard,Nicholas,,M,10,10,Tenth Grade,2006-10-18T00:00:00,M/M R Richard,7775552063,,887 Stella Ave.,Eagle Rock,CA,99999,887 Stella Ave.,Eagle Rock,CA,99999,False,N,700,2019-08-22T00:00:00,,2012-08-23T00:00:00,S,,0,9,367,E,00,13,,Nicholas.Richard@example.com,,13.0,0,,0,11,11,Eleventh Grade
99402139,0,00,994716,,994,2139,9940002139,Richardson,Danielle,N,F,11,11,Eleventh Grade,2005-08-24T00:00:00,M/M R Richardson,7775552818,,4447 Blue Cove,Eagle Rock,CA,99999,4447 Blue Cove,Eagle Rock,CA,99999,False,N,700,2014-05-30T00:00:00,,2006-08-24T00:00:00,,,0,9,485,E,00,12,,Danielle.Richardson@example.com,,0.0,0,,0,12,12,Twelfth Grade
99402140,0,00,994623,,994,2140,9940002140,Richardson,Isaiah,,M,9,9,Ninth Grade,2008-05-16T00:00:00,M/M R Richardson,7775559611,,1124 Grovecenter St,Eagle Rock,CA,99999,1124 Grovecenter St,Eagle Rock,CA,99999,False,N,700,2019-08-15T00:00:00,,2013-08-16T00:00:00,,,0,9,1508,E,00,11,,Isaiah.Richardson@example.com,,20.0,0,,0,10,10,Tenth Grade
99402141,0,00,0,,994,2141,9940002141,Richardson,John,J,M,8,8,Eighth Grade,2008-11-13T00:00:00,M/M J Richardson,9995446768,,350 W Main,Eagle Rock,CA,99999,350 W Main,Eagle Rock,CA,99999,False,N,700,2023-08-03T00:00:00,,,,,0,9,0,E,,,,John.Richardson@example.com,,0.0,0,,999,9,9,Ninth Grade
99402142,0,00,994723,,994,2142,9940002142,Richardson,Michelle,M,F,10,10,Tenth Grade,2006-12-25T00:00:00,M/M R Richardson,7775552818,,4447 N Blue Cove,Eagle Rock,CA,99999,4447 N Blue Cove,Eagle Rock,CA,99999,False,N,700,2015-05-12T00:00:00,,2007-12-25T00:00:00,,,0,9,485,E,00,12,,Michelle.Richardson@example.com,,0.0,0,,0,11,11,Eleventh Grade
99402143,0,00,994716,,994,2143,9940002143,Richardson,Regina,Marie,F,11,11,Eleventh Grade,2006-09-11T00:00:00,M/M R Richardson,7775558253,,885 Carsonpark,Eagle Rock,CA,99999,885 Carsonpark,Eagle Rock,CA,99999,False,Y,,2014-05-30T00:00:00,,2007-09-11T00:00:00,,,1,9,1306,E,00,11,,Regina.Richardson@example.com,,0.0,0,,0,12,12,Twelfth Grade
99402144,0,00,0,,994,2144,9940002144,Rincon,Marissa,,F,8,8,Eighth Grade,2010-06-16T00:00:00,M/M R Rincon,7775553575,,1169 N Barston Ave,Eagle Rock,CA,99999,1169 N Barston Ave,Eagle Rock,CA,99999,False,Y,100,2023-08-03T00:00:00,,2018-09-05T00:00:00,,,0,9,0,E,00,12,,Marissa.Rincon@example.com,,0.0,0,,999,9,9,Ninth Grade
99402145,0,00,994623,,994,2145,9940002145,Rios,Gabriel,C,M,12,12,Twelfth Grade,2004-09-12T00:00:00,M/M R Rios,7775554032,,2269 E Coulter St.,Eagle Rock,CA,99999,2269 E Coulter St.,Eagle Rock,CA,99999,False,Y,,2019-09-04T00:00:00,,2010-09-12T00:00:00,,,0,9,682,E,00,13,,Gabriel.Rios@example.com,,0.0,0,,0,13,13,Reserved for Graduating Seniors
99402146,0,00,0,,994,2146,9940002146,Rios,James,James,M,8,8,Eighth Grade,2010-04-05T00:00:00,M/M R Rios,7775555856,,22210 E Arrow Hwy Trlr 18,Eagle Rock,CA,99999,22210 E Arrow Hwy Trlr 18,Eagle Rock,CA,99999,False,Y,100,2023-08-03T00:00:00,,2022-08-26T00:00:00,,,0,9,8983,E,00,13,,James.Rios@example.com,,0.0,0,,999,9,9,Ninth Grade
99402147,0,00,994623,,994,2147,9940002147,Rios,Nicole,Salina,F,9,9,Ninth Grade,2008-07-03T00:00:00,M/M R Rios,7775559745,,1139 Orange Grove,Eagle Rock,CA,99999,1139 Orange Grove,Eagle Rock,CA,99999,False,Y,,2015-08-19T00:00:00,,2013-08-15T00:00:00,,,0,9,1533,E,00,13,,Nicole.Rios@example.com,,0.0,0,,0,10,10,Tenth Grade
99402148,0,01,994716,,994,2148,9940002148,Rische,Jason,,M,11,11,Eleventh Grade,2005-10-11T00:00:00,M/M R Rische,7775554242,,5546 Magnolia Ave,Eagle Rock,CA,99999,5546 Magnolia Ave,Eagle Rock,CA,99999,False,N,700,2015-09-04T00:00:00,,2011-08-08T00:00:00,,,0,9,709,L,01,12,,Jason.Rische@example.com,,20.0,0,,0,12,12,Twelfth Grade
99402149,0,00,994708,,994,2149,9940002149,Rische,Sean,,M,12,12,Twelfth Grade,2004-05-11T00:00:00,M/M R Rische,7775554242,,5546 N Magnolia,Eagle Rock,CA,99999,5546 N Magnolia,Eagle Rock,CA,99999,False,N,700,2016-05-22T00:00:00,,2010-05-11T00:00:00,,,0,9,709,E,00,12,,Sean.Rische@example.com,,59.0,0,,0,13,13,Reserved for Graduating Seniors
99402150,0,00,994623,,994,2150,9940002150,Ritchie,Christopher,R,M,9,9,Ninth Grade,2008-06-07T00:00:00,M/M R Ritchie,7775559032,,331 E Barnwood St,Eagle Rock,CA,99999,331 E Barnwood St,Eagle Rock,CA,99999,False,N,700,2019-08-31T00:00:00,,2013-09-01T00:00:00,,,0,9,1410,E,00,13,,Christopher.Ritchie@example.com,,20.0,0,,0,10,10,Tenth Grade
99402151,0,00,994716,,994,2151,9940002151,Rivas,Constantino,Joevanie,M,11,11,Eleventh Grade,2005-05-07T00:00:00,M/M R Rivas,7775555990,,4418 N Tierra Subida,Eagle Rock,CA,99999,4418 N Tierra Subida,Eagle Rock,CA,99999,False,Y,,2017-08-18T00:00:00,,2011-08-18T00:00:00,,,0,9,985,E,00,13,,Constantino.Rivas@example.com,,3.0,0,,0,12,12,Twelfth Grade
99402152,0,00,0,,994,2152,9940002152,Rivas,Sarah,Christine,F,8,8,Eighth Grade,2010-04-19T00:00:00,M/M R Rivas,7775559814,,1149 E Renwick Rd,Eagle Rock,CA,99999,1149 E Renwick Rd,Eagle Rock,CA,99999,False,N,700,2023-08-03T00:00:00,,2013-09-04T00:00:00,,,0,9,0,E,00,15,,Sarah.Rivas@example.com,,0.0,0,,999,9,9,Ninth Grade
99402153,0,01,994723,,994,2153,9940002153,Rivera,Alexandra,,M,10,10,Tenth Grade,2007-08-12T00:00:00,M/M R Rivera,7775550049,,5533 Fairvalley,Eagle Rock,CA,99999,5533 Fairvalley,Eagle Rock,CA,99999,False,Y,,2015-05-12T00:00:00,,2012-08-09T00:00:00,S,,0,9,10,L,01,13,,Alexandra.Rivera@example.com,,15.0,0,,0,11,11,Eleventh Grade
99402154,0,01,994708,,994,2154,9940002154,Rivera,Angel,,M,12,12,Twelfth Grade,2004-08-20T00:00:00,M/M R Rivera,7775556884,,1101 Glenellen Ave,Eagle Rock,CA,99999,1101 Glenellen Ave,Eagle Rock,CA,99999,False,Y,,2016-09-01T00:00:00,,2010-08-20T00:00:00,,,0,9,1117,L,01,14,,Angel.Rivera@example.com,,44.0,0,,0,13,13,Reserved for Graduating Seniors
99402155,0,00,994716,,994,2155,9940002155,Rivera,Christopher,Santos,M,11,11,Eleventh Grade,2006-05-23T00:00:00,M/M R Rivera,7775554810,,PO Box 2464,Eagle Rock,CA,99999,8649 State St,Eagle Rock,CA,99999,False,N,400,2015-09-04T00:00:00,,2011-08-08T00:00:00,,,0,9,802,E,00,12,,Christopher.Rivera@example.com,,4.0,0,,0,12,12,Twelfth Grade
99402156,0,01,994723,,994,2156,9940002156,Rivera,Cody,Antonio,M,10,10,Tenth Grade,2006-11-05T00:00:00,M/M R Rivera,7775558320,,11500 E Caliente St,Eagle Rock,CA,99999,11500 E Caliente St,Eagle Rock,CA,99999,False,Y,,2015-09-04T00:00:00,,2012-08-09T00:00:00,,,0,9,1318,I,01,11,,Cody.Rivera@example.com,,5.0,0,,0,11,11,Eleventh Grade
